claim_id,claim_amount,claim_type,customer_tenure,claims_last_12m,avg_hist_claim,provider_id,geography,submission_delay,previously_rejected_claims,deviation_from_peer_claims,is_fraud
CLM_12864,8838.48,Auto,75,1,3474.21,PRV_109,Urban,8,0,5364.27,0
CLM_12865,2716.06,Health,7,1,2063.08,PRV_108,Rural,3,0,652.98,0
CLM_12866,2720.14,Health,95,0,1281.52,PRV_143,Urban,0,0,1438.62,0
CLM_12867,6158.44,Property,108,1,2066.14,PRV_138,Suburban,2,0,4092.3,0
CLM_12868,6248.43,Property,74,0,2951.65,PRV_104,Rural,24,0,3296.78,1
CLM_12869,1979.71,Auto,39,0,2544.69,PRV_124,Rural,0,1,-564.98,0
CLM_12870,10631.37,Auto,13,3,4077.49,PRV_141,Urban,1,0,6553.88,0
CLM_12871,10258.17,Auto,31,0,3517.11,PRV_125,Urban,14,0,6741.05,1
CLM_12872,7076.47,Health,71,2,3101.99,PRV_107,Urban,39,0,3974.48,1
CLM_12873,1942.39,Health,63,1,1255.04,PRV_121,Rural,11,0,687.35,0
CLM_12874,10422.89,Health,56,1,3630.4,PRV_124,Rural,25,0,6792.48,1
CLM_12875,14546.32,Property,113,2,4979.18,PRV_147,Rural,19,0,9567.14,1
CLM_12876,10960.42,Auto,42,1,3862.31,PRV_111,Suburban,6,0,7098.12,0
CLM_12877,3582.67,Auto,61,0,2342.31,PRV_108,Suburban,4,0,1240.36,0
CLM_12878,7085.44,Auto,42,0,2863.65,PRV_109,Urban,10,0,4221.79,0
CLM_12879,7386.69,Auto,56,1,3459.08,PRV_147,Rural,7,0,3927.61,0
CLM_12880,4164.11,Auto,36,1,4386.66,PRV_109,Urban,0,0,-222.55,0
CLM_12881,4218.64,Auto,84,1,2294.25,PRV_108,Rural,31,0,1924.39,0
CLM_12882,6004.77,Health,68,0,2534.49,PRV_125,Urban,8,0,3470.29,0
CLM_12883,8101.08,Property,118,0,2956.83,PRV_134,Suburban,20,0,5144.24,0
CLM_12884,7622.33,Health,7,0,2869.32,PRV_126,Rural,13,0,4753.01,0
CLM_12885,3362.48,Health,54,2,3792.36,PRV_130,Suburban,4,0,-429.88,0
CLM_12886,5611.42,Auto,1,1,3262.3,PRV_118,Rural,23,0,2349.13,0
CLM_12887,2717.86,Health,44,0,1602.82,PRV_142,Urban,15,0,1115.04,0
CLM_12888,6436.45,Health,45,1,2343.22,PRV_137,Rural,5,0,4093.23,0
CLM_12889,1197.49,Health,106,2,2372.0,PRV_105,Suburban,18,0,-1174.51,0
CLM_12890,1842.42,Auto,47,2,785.08,PRV_114,Rural,3,0,1057.34,0
CLM_12891,8042.41,Auto,13,1,3929.64,PRV_128,Urban,11,0,4112.77,0
CLM_12892,8783.1,Auto,119,1,3132.43,PRV_146,Rural,1,0,5650.67,0
CLM_12893,4038.93,Health,22,2,2459.32,PRV_144,Suburban,20,0,1579.61,0
CLM_12894,8367.9,Property,118,1,3902.61,PRV_104,Urban,13,0,4465.29,0
CLM_12895,9679.06,Property,21,0,3301.33,PRV_113,Suburban,1,0,6377.73,1
CLM_12896,4044.34,Auto,86,1,1713.88,PRV_101,Rural,0,0,2330.46,0
CLM_12897,2412.87,Health,92,0,3609.59,PRV_122,Suburban,4,0,-1196.72,0
CLM_12898,4018.03,Property,9,3,4372.96,PRV_143,Rural,11,0,-354.94,0
CLM_12899,7303.64,Auto,26,2,2860.1,PRV_145,Urban,3,0,4443.54,0
CLM_12900,3921.32,Auto,9,0,2932.95,PRV_118,Suburban,36,0,988.37,0
CLM_12901,7038.44,Property,15,1,3107.76,PRV_123,Suburban,27,0,3930.68,1
CLM_12902,4008.95,Auto,10,0,1782.11,PRV_119,Rural,9,0,2226.85,0
CLM_12903,9374.79,Property,88,2,3141.42,PRV_146,Suburban,3,0,6233.37,0
CLM_12904,3531.07,Property,42,0,2108.5,PRV_126,Suburban,22,0,1422.57,0
CLM_12905,7018.44,Health,72,1,2993.47,PRV_123,Urban,16,0,4024.97,0
CLM_12906,1968.81,Property,24,0,3165.89,PRV_116,Rural,0,0,-1197.08,0
CLM_12907,5848.67,Health,80,1,3530.79,PRV_124,Rural,6,0,2317.88,0
CLM_12908,3448.77,Health,49,0,3567.56,PRV_145,Urban,39,0,-118.79,0
CLM_12909,5390.96,Auto,26,2,2072.31,PRV_130,Urban,6,0,3318.65,0
CLM_12910,8287.06,Auto,91,1,3187.61,PRV_127,Rural,27,1,5099.45,1
CLM_12911,4315.74,Auto,37,1,3956.09,PRV_149,Urban,37,0,359.65,0
CLM_12912,2392.68,Health,68,2,1846.62,PRV_127,Urban,4,0,546.07,0
CLM_12913,10705.88,Auto,50,0,4745.1,PRV_121,Urban,33,0,5960.77,0
CLM_12914,4756.02,Auto,24,1,2027.58,PRV_104,Rural,1,0,2728.44,1
CLM_12915,9921.6,Auto,19,0,4627.44,PRV_143,Urban,1,1,5294.16,0
CLM_12916,6118.59,Health,100,0,2045.16,PRV_141,Suburban,3,0,4073.42,0
CLM_12917,7864.92,Property,60,1,2943.78,PRV_107,Suburban,6,0,4921.14,0
CLM_12918,4330.36,Property,39,1,2807.1,PRV_137,Rural,1,0,1523.26,0
CLM_12919,2151.64,Auto,74,1,1633.2,PRV_127,Urban,4,0,518.44,1
CLM_12920,7367.26,Property,89,0,3698.19,PRV_146,Suburban,1,0,3669.07,0
CLM_12921,9539.16,Health,18,0,3749.53,PRV_111,Rural,5,0,5789.62,0
CLM_12922,6111.42,Health,19,1,3619.74,PRV_124,Suburban,17,0,2491.68,0
CLM_12923,6450.2,Health,36,1,2751.52,PRV_137,Urban,9,1,3698.68,1
CLM_12924,1259.21,Auto,74,1,2298.24,PRV_143,Rural,16,0,-1039.04,0
CLM_12925,11537.49,Property,97,0,4099.16,PRV_114,Suburban,1,0,7438.33,0
CLM_12926,7823.41,Auto,55,1,3213.44,PRV_143,Rural,5,0,4609.96,0
CLM_12927,3332.98,Auto,114,1,2243.71,PRV_140,Suburban,0,0,1089.27,0
CLM_12928,4693.32,Health,69,1,3214.54,PRV_133,Suburban,4,0,1478.79,0
CLM_12929,1003.54,Auto,47,0,1325.3,PRV_144,Urban,9,0,-321.76,0
CLM_12930,7894.97,Auto,49,1,3107.79,PRV_112,Urban,8,0,4787.19,0
CLM_12931,8852.73,Health,99,1,3655.77,PRV_107,Suburban,0,0,5196.95,0
CLM_12932,5854.49,Auto,108,1,2820.59,PRV_112,Rural,0,0,3033.9,1
CLM_12933,2796.69,Health,98,1,3710.91,PRV_135,Rural,3,0,-914.21,0
CLM_12934,4407.52,Health,33,0,3813.22,PRV_105,Urban,14,0,594.3,0
CLM_12935,5395.38,Health,119,1,3275.32,PRV_137,Suburban,0,1,2120.07,0
CLM_12936,5554.47,Health,21,1,4768.07,PRV_131,Urban,9,0,786.4,0
CLM_12937,6900.74,Health,81,1,4353.96,PRV_120,Suburban,2,0,2546.78,0
CLM_12938,3862.72,Health,22,0,3627.33,PRV_143,Suburban,28,0,235.39,0
CLM_12939,4609.95,Health,48,0,3355.13,PRV_143,Urban,5,1,1254.82,0
CLM_12940,5845.97,Health,37,0,2743.63,PRV_148,Rural,0,0,3102.34,0
CLM_12941,6425.37,Health,15,0,2352.84,PRV_106,Urban,12,0,4072.53,0
CLM_12942,5554.11,Property,35,1,3797.49,PRV_125,Suburban,6,0,1756.63,0
CLM_12943,6245.25,Auto,92,0,2800.85,PRV_114,Urban,21,0,3444.4,1
CLM_12944,1662.17,Auto,71,2,1985.91,PRV_148,Rural,10,1,-323.74,0
CLM_12945,4070.5,Property,32,0,2197.84,PRV_141,Rural,11,0,1872.66,0
CLM_12946,6533.39,Auto,11,1,2329.81,PRV_122,Suburban,14,0,4203.58,0
CLM_12947,2708.76,Auto,10,1,4753.55,PRV_137,Urban,5,0,-2044.79,0
CLM_12948,4497.7,Health,73,0,3847.83,PRV_140,Rural,15,0,649.87,0
CLM_12949,2522.19,Auto,78,0,3034.28,PRV_114,Urban,0,0,-512.08,0
CLM_12950,6257.1,Auto,77,0,3413.95,PRV_147,Rural,14,0,2843.15,0
CLM_12951,7762.91,Property,57,0,3530.03,PRV_139,Suburban,10,0,4232.88,1
CLM_12952,1373.58,Health,25,0,2131.41,PRV_115,Suburban,8,0,-757.83,0
CLM_12953,1238.2,Auto,2,0,1832.43,PRV_131,Urban,3,0,-594.24,0
CLM_12954,10834.12,Property,64,1,4051.54,PRV_136,Suburban,1,0,6782.58,0
CLM_12955,2707.42,Property,35,1,1650.28,PRV_117,Rural,10,0,1057.14,0
CLM_12956,4943.24,Auto,7,0,2982.57,PRV_119,Suburban,6,0,1960.68,0
CLM_12957,6519.16,Auto,85,0,2278.27,PRV_145,Rural,2,0,4240.89,0
CLM_12958,4188.98,Property,18,1,3220.99,PRV_101,Rural,0,0,967.98,0
CLM_12959,7533.67,Health,67,0,2746.95,PRV_122,Suburban,7,0,4786.72,0
CLM_12960,10374.49,Health,42,0,3533.98,PRV_129,Rural,1,0,6840.51,0
CLM_12961,760.64,Property,118,2,688.84,PRV_102,Rural,26,0,71.8,0
CLM_12962,7355.8,Health,39,1,4120.67,PRV_145,Urban,1,0,3235.13,1
CLM_12963,6857.76,Auto,41,0,3735.38,PRV_138,Urban,0,0,3122.37,0
CLM_12964,10692.45,Health,113,2,4011.55,PRV_146,Urban,3,0,6680.91,0
CLM_12965,4908.55,Auto,75,2,3896.39,PRV_148,Suburban,1,0,1012.17,0
CLM_12966,8268.28,Health,103,0,3313.8,PRV_100,Urban,15,0,4954.48,1
CLM_12967,6904.99,Health,24,1,2358.65,PRV_140,Rural,3,0,4546.34,0
CLM_12968,8942.82,Auto,60,1,3438.43,PRV_121,Suburban,2,0,5504.38,0
CLM_12969,9121.39,Health,46,0,3289.54,PRV_128,Suburban,52,0,5831.86,1
CLM_12970,8803.23,Auto,19,3,3876.56,PRV_113,Suburban,1,0,4926.67,0
CLM_12971,9995.35,Auto,68,2,3621.65,PRV_147,Suburban,0,0,6373.7,1
CLM_12972,2822.33,Health,90,0,3094.23,PRV_127,Rural,3,0,-271.9,0
CLM_12973,7830.63,Auto,102,1,3433.13,PRV_120,Rural,5,0,4397.51,0
CLM_12974,8204.55,Health,42,0,3521.73,PRV_144,Urban,14,0,4682.82,0
CLM_12975,6532.96,Auto,32,1,4088.33,PRV_131,Suburban,31,1,2444.63,1
CLM_12976,3312.02,Health,39,0,4735.88,PRV_105,Urban,14,0,-1423.86,0
CLM_12977,7395.99,Property,109,0,3597.08,PRV_100,Rural,12,0,3798.91,0
CLM_12978,2220.56,Health,110,0,3526.37,PRV_120,Suburban,47,0,-1305.81,1
CLM_12979,4043.33,Auto,36,2,2777.0,PRV_103,Rural,14,0,1266.33,0
CLM_12980,3942.98,Property,104,1,2656.68,PRV_102,Urban,1,0,1286.3,0
CLM_12981,6816.41,Auto,101,1,2274.18,PRV_148,Rural,6,0,4542.23,0
CLM_12982,624.75,Auto,97,1,500.0,PRV_129,Suburban,7,0,124.75,0
CLM_12983,5512.46,Auto,36,2,2160.79,PRV_130,Suburban,3,0,3351.67,1
CLM_12984,1789.46,Auto,3,0,2827.27,PRV_133,Urban,1,1,-1037.81,1
CLM_12985,4914.5,Property,73,1,2693.74,PRV_118,Suburban,12,0,2220.76,0
CLM_12986,6366.13,Auto,8,0,3456.6,PRV_119,Rural,3,0,2909.52,0
CLM_12987,4549.79,Health,97,0,2195.98,PRV_122,Rural,9,0,2353.81,0
CLM_12988,5656.02,Health,70,0,2240.0,PRV_139,Rural,3,0,3416.02,0
CLM_12989,2131.37,Auto,41,0,886.3,PRV_124,Rural,7,1,1245.08,0
CLM_12990,8340.18,Health,103,2,3471.43,PRV_114,Urban,4,0,4868.75,0
CLM_12991,3338.77,Auto,68,0,2112.16,PRV_137,Rural,5,0,1226.61,0
CLM_12992,5295.85,Auto,13,1,2283.99,PRV_122,Urban,13,0,3011.85,0
CLM_12993,6160.91,Auto,49,1,3564.75,PRV_101,Rural,21,0,2596.17,0
CLM_12994,1413.02,Property,60,1,2117.27,PRV_114,Urban,7,0,-704.25,0
CLM_12995,9212.96,Property,2,3,3380.34,PRV_143,Rural,9,0,5832.62,1
CLM_12996,4887.68,Auto,60,1,1793.37,PRV_134,Rural,19,0,3094.3,0
CLM_12997,3893.98,Auto,5,2,2978.88,PRV_109,Urban,1,1,915.1,0
CLM_12998,6656.54,Health,44,0,2390.35,PRV_113,Suburban,1,0,4266.19,1
CLM_12999,6547.12,Auto,27,0,2733.71,PRV_126,Suburban,4,0,3813.41,0
CLM_13000,6776.56,Property,32,0,4511.68,PRV_113,Suburban,3,1,2264.88,0
CLM_13001,1808.07,Health,21,1,1360.71,PRV_134,Urban,42,0,447.35,0
CLM_13002,12992.41,Auto,8,1,4422.41,PRV_132,Suburban,8,1,8570.0,1
CLM_13003,4748.45,Property,102,2,2081.22,PRV_100,Suburban,7,0,2667.23,0
CLM_13004,5598.66,Auto,72,1,3869.08,PRV_133,Urban,8,0,1729.58,0
CLM_13005,8561.54,Property,50,1,4067.32,PRV_118,Suburban,20,0,4494.22,0
CLM_13006,6616.73,Property,67,0,3430.46,PRV_123,Suburban,2,0,3186.27,0
CLM_13007,3227.02,Auto,118,2,1781.56,PRV_141,Suburban,7,0,1445.47,0
CLM_13008,6910.57,Auto,44,1,3272.43,PRV_103,Urban,3,0,3638.14,0
CLM_13009,10252.2,Property,58,0,5559.56,PRV_135,Urban,15,0,4692.64,0
CLM_13010,6434.94,Property,3,3,3011.24,PRV_112,Suburban,15,0,3423.7,1
CLM_13011,8027.61,Auto,86,1,2899.18,PRV_131,Suburban,31,1,5128.43,1
CLM_13012,8361.64,Property,70,0,2802.94,PRV_108,Urban,5,0,5558.69,0
CLM_13013,7991.64,Auto,2,0,3515.56,PRV_138,Suburban,1,1,4476.08,0
CLM_13014,8212.85,Auto,87,1,2912.82,PRV_115,Urban,22,0,5300.03,0
CLM_13015,8691.11,Property,44,0,3284.59,PRV_149,Suburban,22,0,5406.52,0
CLM_13016,3351.0,Auto,2,1,2707.68,PRV_102,Urban,2,0,643.33,0
CLM_13017,5561.88,Property,102,1,1963.76,PRV_119,Rural,3,1,3598.13,0
CLM_13018,3603.16,Auto,81,1,5322.07,PRV_109,Rural,3,0,-1718.91,0
CLM_13019,3846.37,Health,35,0,2903.35,PRV_121,Urban,6,0,943.02,0
CLM_13020,13015.78,Auto,98,2,6198.4,PRV_147,Rural,17,0,6817.38,0
CLM_13021,6224.06,Health,87,0,3424.92,PRV_102,Suburban,1,0,2799.14,0
CLM_13022,6681.68,Health,30,0,3599.98,PRV_110,Urban,12,0,3081.7,0
CLM_13023,6692.4,Auto,116,0,2690.72,PRV_124,Urban,4,1,4001.69,1
CLM_13024,2375.17,Health,8,1,2407.04,PRV_141,Suburban,2,1,-31.87,0
CLM_13025,8018.4,Auto,22,0,2713.33,PRV_147,Suburban,4,0,5305.07,0
CLM_13026,3454.53,Auto,44,0,2167.69,PRV_107,Urban,7,0,1286.84,0
CLM_13027,5965.73,Property,58,1,2075.32,PRV_108,Suburban,25,0,3890.41,0
CLM_13028,6974.94,Auto,36,1,4784.6,PRV_114,Urban,9,0,2190.34,0
CLM_13029,7616.48,Health,69,0,3799.75,PRV_131,Suburban,9,0,3816.72,1
CLM_13030,7313.05,Health,77,0,4498.19,PRV_102,Urban,1,0,2814.87,0
CLM_13031,9032.86,Health,93,0,4124.9,PRV_103,Suburban,0,0,4907.96,0
CLM_13032,2300.43,Auto,31,1,2398.63,PRV_129,Suburban,1,0,-98.2,0
CLM_13033,2192.77,Auto,47,2,1460.31,PRV_112,Rural,1,1,732.45,0
CLM_13034,1704.12,Auto,55,1,2539.86,PRV_143,Rural,8,0,-835.73,0
CLM_13035,6168.99,Health,80,0,3091.83,PRV_120,Rural,6,0,3077.16,1
CLM_13036,12046.38,Property,106,0,4144.34,PRV_140,Suburban,0,0,7902.04,1
CLM_13037,1810.73,Health,62,1,2945.4,PRV_145,Urban,4,1,-1134.67,0
CLM_13038,12822.17,Auto,30,1,5966.37,PRV_118,Suburban,1,0,6855.8,0
CLM_13039,6258.43,Auto,55,0,2567.3,PRV_138,Rural,44,0,3691.13,0
CLM_13040,3708.74,Auto,16,1,3591.06,PRV_147,Suburban,6,0,117.68,1
CLM_13041,2840.11,Auto,12,1,2401.41,PRV_121,Rural,5,0,438.7,0
CLM_13042,3419.75,Auto,17,1,3406.28,PRV_119,Rural,10,0,13.46,0
CLM_13043,3574.44,Auto,16,0,2874.43,PRV_136,Urban,4,1,700.01,0
CLM_13044,2132.86,Auto,12,0,2751.34,PRV_130,Urban,12,0,-618.48,0
CLM_13045,3395.29,Auto,8,0,2381.21,PRV_109,Rural,23,0,1014.08,0
CLM_13046,4476.82,Auto,84,1,3147.54,PRV_117,Rural,6,0,1329.28,0
CLM_13047,9660.13,Auto,3,2,3836.17,PRV_142,Suburban,4,0,5823.96,1
CLM_13048,5067.19,Auto,16,0,2024.93,PRV_138,Rural,7,1,3042.25,0
CLM_13049,7354.39,Auto,30,1,2951.43,PRV_145,Suburban,9,0,4402.96,0
CLM_13050,6698.4,Health,109,1,3493.13,PRV_119,Rural,18,0,3205.26,0
CLM_13051,4841.9,Auto,23,0,3682.89,PRV_117,Urban,5,0,1159.01,0
CLM_13052,7427.84,Auto,92,0,4863.03,PRV_110,Urban,0,0,2564.82,0
CLM_13053,4632.09,Auto,115,0,3578.68,PRV_121,Rural,9,0,1053.42,1
CLM_13054,5082.49,Auto,104,2,2599.98,PRV_143,Suburban,43,0,2482.51,0
CLM_13055,6918.91,Auto,118,1,2432.0,PRV_117,Suburban,19,0,4486.91,1
CLM_13056,2930.89,Auto,5,0,2419.74,PRV_133,Suburban,14,0,511.15,0
CLM_13057,3893.85,Health,84,1,2364.02,PRV_122,Rural,1,0,1529.83,0
CLM_13058,6874.58,Auto,104,0,3215.74,PRV_100,Rural,13,0,3658.84,0
CLM_13059,8933.58,Auto,108,2,3420.55,PRV_109,Urban,0,1,5513.03,1
CLM_13060,4334.49,Property,65,1,3824.54,PRV_100,Urban,6,0,509.94,0
CLM_13061,4400.65,Auto,30,1,3664.99,PRV_137,Rural,4,0,735.66,0
CLM_13062,11519.32,Auto,21,0,4246.11,PRV_138,Urban,23,0,7273.22,1
CLM_13063,1633.26,Property,84,1,2331.08,PRV_148,Suburban,1,1,-697.82,1
CLM_13064,9336.11,Property,70,1,4636.48,PRV_108,Suburban,15,0,4699.63,0
CLM_13065,6284.11,Auto,22,1,2370.34,PRV_130,Rural,0,1,3913.77,0
CLM_13066,9388.8,Auto,82,2,3347.93,PRV_106,Suburban,12,0,6040.86,1
CLM_13067,1491.6,Auto,72,0,2805.24,PRV_116,Rural,3,0,-1313.64,0
CLM_13068,4238.46,Auto,103,3,2976.1,PRV_134,Suburban,37,0,1262.36,1
CLM_13069,4198.02,Health,32,1,3672.29,PRV_147,Rural,11,0,525.73,0
CLM_13070,2998.36,Auto,33,2,1561.58,PRV_136,Suburban,3,0,1436.78,0
CLM_13071,4516.77,Auto,117,1,2169.28,PRV_117,Suburban,2,0,2347.49,0
CLM_13072,11245.57,Property,16,0,3749.23,PRV_132,Urban,10,0,7496.34,0
CLM_13073,5341.88,Property,76,0,2997.85,PRV_103,Urban,3,0,2344.04,0
CLM_13074,5153.9,Auto,38,1,2743.38,PRV_122,Urban,2,0,2410.52,0
CLM_13075,2885.83,Health,116,0,1879.06,PRV_110,Urban,10,0,1006.77,0
CLM_13076,2390.62,Auto,98,1,2750.39,PRV_108,Urban,12,0,-359.77,0
CLM_13077,4631.78,Property,14,0,3680.95,PRV_129,Urban,2,0,950.83,0
CLM_13078,2722.73,Auto,36,1,2436.53,PRV_107,Rural,7,0,286.2,0
CLM_13079,10923.47,Auto,97,1,4364.06,PRV_139,Rural,10,0,6559.4,0
CLM_13080,7601.52,Auto,23,1,4076.88,PRV_104,Urban,28,0,3524.63,0
CLM_13081,3287.22,Auto,114,0,2649.95,PRV_111,Rural,16,0,637.27,0
CLM_13082,4144.29,Auto,109,1,2405.65,PRV_100,Urban,5,0,1738.64,0
CLM_13083,523.58,Health,66,2,500.0,PRV_114,Rural,18,1,23.58,0
CLM_13084,1851.63,Health,105,0,1923.14,PRV_124,Suburban,5,0,-71.51,0
CLM_13085,4933.14,Auto,85,1,1861.66,PRV_117,Rural,1,1,3071.48,0
CLM_13086,4490.62,Auto,2,0,1569.03,PRV_137,Rural,4,0,2921.58,0
CLM_13087,2074.92,Auto,91,0,2964.02,PRV_141,Rural,16,0,-889.1,0
CLM_13088,7989.42,Property,73,2,3312.08,PRV_145,Suburban,31,0,4677.34,0
CLM_13089,7863.67,Property,65,2,4814.66,PRV_125,Urban,41,0,3049.02,0
CLM_13090,4515.19,Property,75,1,3066.49,PRV_139,Rural,10,0,1448.7,0
CLM_13091,2148.92,Property,67,2,966.45,PRV_102,Rural,6,0,1182.47,0
CLM_13092,2625.31,Auto,52,1,2252.26,PRV_121,Suburban,1,1,373.05,0
CLM_13093,1991.06,Auto,62,1,3610.56,PRV_125,Urban,1,1,-1619.51,1
CLM_13094,3020.76,Health,23,1,2918.59,PRV_118,Rural,7,0,102.17,0
CLM_13095,3711.47,Property,26,1,3856.83,PRV_143,Suburban,13,0,-145.35,0
CLM_13096,1454.76,Auto,68,1,2486.25,PRV_143,Urban,3,0,-1031.49,0
CLM_13097,5411.3,Auto,82,0,4152.04,PRV_146,Urban,11,0,1259.27,0
CLM_13098,5473.77,Property,55,0,3246.03,PRV_138,Rural,8,0,2227.74,0
CLM_13099,7653.86,Auto,6,1,3271.48,PRV_135,Rural,28,0,4382.38,0
CLM_13100,4139.52,Auto,35,1,3149.95,PRV_120,Rural,2,0,989.57,0
CLM_13101,2204.34,Health,22,1,2234.84,PRV_140,Rural,8,0,-30.5,0
CLM_13102,3168.08,Auto,43,1,2942.81,PRV_147,Suburban,5,0,225.27,0
CLM_13103,8985.19,Auto,15,3,3293.76,PRV_125,Suburban,3,1,5691.43,1
CLM_13104,1618.22,Health,86,1,1599.35,PRV_112,Rural,4,0,18.87,0
CLM_13105,8309.06,Health,60,0,3079.59,PRV_135,Urban,3,0,5229.46,1
CLM_13106,6818.61,Property,101,0,4214.88,PRV_123,Rural,7,0,2603.73,0
CLM_13107,9738.31,Auto,116,1,3433.82,PRV_140,Urban,8,0,6304.49,0
CLM_13108,6639.29,Auto,106,3,4367.29,PRV_125,Urban,20,0,2272.0,0
CLM_13109,3217.6,Health,12,0,3407.73,PRV_120,Urban,15,0,-190.13,0
CLM_13110,3936.84,Health,111,0,2102.37,PRV_117,Suburban,3,0,1834.47,0
CLM_13111,7465.02,Auto,49,1,3790.76,PRV_114,Urban,26,0,3674.26,0
CLM_13112,3882.88,Health,42,0,1858.97,PRV_114,Urban,20,0,2023.91,0
CLM_13113,4267.58,Auto,38,3,2791.56,PRV_105,Suburban,9,0,1476.02,0
CLM_13114,1692.98,Auto,82,3,2724.0,PRV_142,Urban,0,0,-1031.03,0
CLM_13115,4798.53,Auto,45,2,2321.72,PRV_130,Urban,2,0,2476.81,0
CLM_13116,15236.33,Auto,35,0,5378.97,PRV_127,Rural,15,0,9857.36,1
CLM_13117,8471.46,Auto,30,3,2927.35,PRV_107,Urban,6,0,5544.11,0
CLM_13118,9582.67,Health,88,0,4810.06,PRV_128,Urban,1,0,4772.61,1
CLM_13119,1838.03,Health,106,0,3343.59,PRV_120,Urban,5,0,-1505.56,0
CLM_13120,1667.2,Property,30,2,2179.08,PRV_116,Urban,2,0,-511.87,0
CLM_13121,6696.15,Auto,78,2,2590.41,PRV_148,Urban,22,0,4105.74,0
CLM_13122,7624.02,Auto,6,0,2961.52,PRV_123,Suburban,22,0,4662.5,1
CLM_13123,7615.82,Auto,67,0,2658.19,PRV_149,Urban,4,0,4957.63,1
CLM_13124,5205.21,Auto,80,1,2726.05,PRV_135,Urban,1,0,2479.17,0
CLM_13125,9504.52,Health,7,2,3573.74,PRV_130,Suburban,4,0,5930.77,0
CLM_13126,8622.81,Health,52,0,3365.37,PRV_146,Suburban,1,0,5257.44,0
CLM_13127,7282.39,Health,14,1,3689.99,PRV_133,Urban,3,0,3592.4,0
CLM_13128,11131.54,Auto,73,2,4526.68,PRV_101,Urban,14,0,6604.86,0
CLM_13129,2058.91,Auto,15,2,2528.51,PRV_141,Urban,3,0,-469.6,0
CLM_13130,8630.97,Auto,21,0,4113.89,PRV_102,Rural,7,0,4517.08,1
CLM_13131,12669.51,Auto,35,1,4393.6,PRV_129,Rural,1,0,8275.91,0
CLM_13132,3885.52,Health,66,0,4293.9,PRV_107,Urban,4,0,-408.38,0
CLM_13133,2926.7,Property,91,2,1240.07,PRV_106,Suburban,0,0,1686.63,0
CLM_13134,6246.42,Auto,2,0,4797.69,PRV_111,Urban,7,0,1448.73,1
CLM_13135,6010.07,Health,35,0,2363.6,PRV_118,Suburban,4,0,3646.47,0
CLM_13136,2600.4,Health,82,1,1159.33,PRV_125,Suburban,20,0,1441.08,0
CLM_13137,13438.38,Auto,78,1,4773.11,PRV_127,Suburban,4,0,8665.27,0
CLM_13138,8009.99,Health,20,0,3513.4,PRV_114,Urban,8,0,4496.59,1
CLM_13139,5423.69,Auto,82,1,3554.7,PRV_113,Urban,37,0,1868.98,0
CLM_13140,1406.62,Auto,10,0,2667.93,PRV_147,Suburban,10,0,-1261.31,0
CLM_13141,7898.9,Health,25,0,3182.1,PRV_113,Rural,6,0,4716.8,0
CLM_13142,4351.56,Property,66,2,2860.68,PRV_102,Rural,1,0,1490.88,0
CLM_13143,5171.13,Auto,25,0,2375.8,PRV_149,Rural,17,0,2795.33,0
CLM_13144,2305.53,Auto,54,0,3022.99,PRV_128,Suburban,10,0,-717.46,0
CLM_13145,8490.84,Property,33,0,3113.14,PRV_105,Urban,1,1,5377.7,0
CLM_13146,2667.17,Property,36,0,1678.37,PRV_148,Suburban,2,0,988.8,0
CLM_13147,8553.42,Health,95,0,3055.63,PRV_122,Rural,7,0,5497.78,0
CLM_13148,2749.34,Auto,14,1,1212.48,PRV_127,Urban,0,0,1536.87,0
CLM_13149,3954.27,Property,65,2,4920.35,PRV_113,Suburban,12,0,-966.08,0
CLM_13150,5644.15,Auto,110,0,2897.42,PRV_113,Suburban,2,0,2746.73,0
CLM_13151,5351.28,Health,80,2,1928.5,PRV_119,Rural,6,0,3422.78,0
CLM_13152,8782.79,Auto,54,0,3513.22,PRV_112,Suburban,2,0,5269.57,0
CLM_13153,3481.24,Health,110,1,2253.3,PRV_126,Urban,6,0,1227.94,0
CLM_13154,8578.5,Auto,52,0,2970.74,PRV_134,Rural,2,0,5607.76,1
CLM_13155,4047.91,Auto,3,3,3455.5,PRV_144,Rural,9,0,592.41,0
CLM_13156,2851.54,Auto,99,1,1983.31,PRV_101,Urban,24,0,868.23,0
CLM_13157,11752.02,Auto,41,1,4949.71,PRV_140,Rural,16,0,6802.31,0
CLM_13158,5459.92,Health,6,1,5044.91,PRV_144,Suburban,2,0,415.0,0
CLM_13159,4425.57,Property,25,0,2474.55,PRV_139,Suburban,6,0,1951.02,0
CLM_13160,4357.59,Property,13,0,1876.67,PRV_147,Rural,5,0,2480.91,0
CLM_13161,5211.48,Auto,117,2,2469.99,PRV_123,Urban,33,0,2741.49,0
CLM_13162,2241.89,Health,98,0,2523.45,PRV_128,Suburban,16,0,-281.55,0
CLM_13163,8525.49,Health,8,1,4110.35,PRV_102,Urban,1,0,4415.14,0
CLM_13164,4804.88,Auto,21,0,2487.29,PRV_144,Suburban,1,0,2317.59,0
CLM_13165,3482.94,Auto,98,1,1838.34,PRV_103,Suburban,12,0,1644.6,0
CLM_13166,7955.9,Health,68,1,3101.57,PRV_149,Rural,1,0,4854.33,0
CLM_13167,1448.39,Property,25,0,1509.15,PRV_101,Rural,30,0,-60.76,0
